0.7 -56.11007 0.0029159
0.8 -56.21976 0.0038712
0.9 -56.26755 0.0044640
1.0 -56.28261 0.0027068
1.0144 -56.28250 0.004445
1.1 -56.27888 0.0051155
1.2 -56.26454 0.0093608
1.3 -56.24996 0.0080189
1.4 -56.23328 0.0071747
1.5 -56.21637159168941 0.0066982465434220475
1.6 -56.20225 0.0030918
1.7 -56.18307 0.0097728
1.8 -56.17386 0.0046801
1.9 -56.15770 0.0107633
2.0 -56.15328 0.0027952
2.2 -56.13149 0.0025116
2.4 -56.11715 0.0031526
2.6 -56.10506 0.0031205
2.8 -56.10049 0.0026628
3.0 -56.09955 0.0016082
